,OBJECTID,overlap_score,accident_count_score,hotspots_analysis_score,national_accident_count_zscore,national_mean_ohsgi_zscore,national_mean_stddist_zscore,regional_accident_count_zscore,regional_mean_ohsgi_zscore,regional_mean_stddist_zscore,state_accident_count_zscore,state_mean_ohsgi_zscore,state_mean_stddist_zscore,overall_score_national,overall_score_regional,overall_score_state,national_rank,region_rank,state_rank
19,20,0.0,0.0,49.34958829206323,-0.3116372766469465,0.9856174393912561,,-0.22378169554578375,1.0477232424733212,,-0.3535533905932739,0.4732811960769262,,27.15558226063029,71.42657283083079,37.01219121904742,182.0,21.0,4.0
46,47,0.0,0.0,46.902328851671655,-0.3116372766469465,0.8933487849750883,,-0.22378169554578375,0.9375359108021073,,-0.3535533905932739,0.3972008223752426,,26.40451218555146,69.64336090799725,35.17674663875374,195.0,23.0,5.0
47,48,0.0,0.0,12.935518484706318,-0.3116372766469465,-0.38729675494672583,,-0.22378169554578375,-0.5918124443192343,,-0.3535533905932739,-0.6587589927228443,,15.980012685644287,44.893217859286864,9.701638863529737,389.0,43.0,6.0
48,49,0.0,100.0,11.691720564592885,0.8813790462223458,-0.4341914807613831,,1.4825537329908183,-0.6478141790325656,,2.82842712474619,-0.697426168343777,,26.709399087955003,77.32024953774255,108.76879042344467,188.0,16.0,1.0
69,70,0.0,0.0,0.0,-0.3116372766469465,-0.875002661831834,,-0.22378169554578375,-1.1742313910351532,,-0.3535533905932739,-1.0608982445318074,,12.010069540614495,35.46766599124663,0.0,553.0,55.0,9.0
70,71,0.0,0.0,11.832975693380856,-0.3116372766469465,-0.42886575989683784,,-0.22378169554578375,-0.6414541971405231,,-0.3535533905932739,-0.6930348305035402,,15.64163953100812,44.0898426966555,8.874731770035641,403.0,47.0,7.0
244,245,0.0,0.0,100.0,-0.3116372766469465,2.895282290114419,,-0.22378169554578375,3.3282471714168573,,-0.3535533905932739,2.0479006202714305,,42.70032095746696,108.33333333333333,75.0,56.0,3.0,2.0
245,246,0.0,0.0,68.39450670104041,-0.3116372766469465,1.7036651322753642,,-0.22378169554578375,1.905216611073995,,-0.3535533905932739,1.0653494033779114,,33.00051560247981,85.30377972428792,51.295880025780306,109.0,7.0,3.0
246,247,0.0,0.0,6.024334370828458,-0.3116372766469465,-0.6478680895935628,,-0.22378169554578375,-0.9029870274581738,,-0.3535533905932739,-0.873613805999541,,13.858952905213604,39.85733743346948,4.5182507781213435,464.0,53.0,8.0
30,31,0.0,,0.0,-0.3116372766469465,-0.6155255108269366,,-0.22378169554578375,-0.8643634832414486,,,-1.5553011482633838,,14.122222627918442,40.48239989305299,,452.0,51.0,
31,32,0.0,,100.0,-0.3116372766469465,1.4813894553221691,,-0.22378169554578375,1.6397747457530059,,,1.4537193198039544,,31.191183815495577,81.00801276196643,,129.0,10.0,
50,51,0.0,,20.14140570761032,-0.3116372766469465,-0.19317736015124556,,-0.22378169554578375,-0.3599948430603075,,,-0.9492421279649061,,17.560151350782895,48.64482799647639,,347.0,37.0,
51,52,0.0,,35.77762139338512,-0.3116372766469465,0.13470078670312013,,-0.22378169554578375,0.03155761149520652,,,-0.4787451975487869,,20.229090937393643,54.98150023264179,,277.0,30.0,
52,53,0.0,,65.26626353265594,-0.3116372766469465,0.7530525370356419,,-0.22378169554578375,0.7699939725160554,,,0.4085740801770023,,25.2624958188893,66.93195318630197,,212.0,24.0,
53,54,0.0,,87.3522441876982,-0.3116372766469465,1.2161767708120197,,-0.22378169554578375,1.3230574573472889,,,1.0731457586606172,,29.03234328479426,75.88243220486751,,145.0,18.0,
54,55,0.0,,90.40545434434173,-0.3116372766469465,1.2801999915346625,,-0.22378169554578375,1.399514060091341,,,1.1650174772071318,,29.553494541406902,77.11976433302321,,140.0,17.0,
55,56,0.0,,28.567069919337804,-0.3116372766469465,-0.016498346298062776,,-0.22378169554578375,-0.14900456448773522,,,-0.6957121672634016,,18.998324704878236,52.05938005655565,,302.0,33.0,
56,57,0.0,,37.6815367488481,-0.3116372766469465,0.17462427273463443,,-0.22378169554578375,0.0792342837590508,,,-0.4214559948082287,,20.554069510461943,55.75307359894852,,272.0,28.0,
118,119,0.0,33.33333333333333,65.33440451181261,-0.3116372766469465,0.4276372993837305,,-0.22378169554578375,0.3813827269213102,,-0.1796053020267749,0.8412994418663338,,22.613604399354404,60.64287987831496,82.33413671719279,251.0,26.0,6.0
142,143,99.93821260051305,100.0,43.21652003650659,2.074395369091638,-0.011031968321103624,-0.4306925452110357,3.1888891615274204,-0.14247660971264234,,2.694079530401624,0.061787399486944304,,166.2788333954822,244.00978735950707,257.33515577802126,12.0,1.0,1.0
143,144,0.0,66.66666666666666,78.97897783791177,0.8813790462223458,0.6982533700928175,,1.4825537329908183,0.7045527452494185,,1.2572371141874243,1.322182196846712,,35.92753979387024,99.20622124473661,125.90090004510049,79.0,6.0,2.0
144,145,0.0,33.33333333333333,18.600802329046097,-0.3116372766469465,-0.4992413570995127,,-0.22378169554578375,-0.7254968150761338,,-0.1796053020267749,-0.8057570714230182,,15.068779707602385,42.72974261930626,47.2839350801179,423.0,50.0,12.0
152,153,0.0,0.0,8.083313692017711,-1.5046535995162387,-0.7078372128039866,,-1.9301171240823858,-0.9746022223586536,,-1.6164477182409742,-1.176430363315171,,2.259691033076846,5.365022686704345,6.062485269013283,612.0,61.0,16.0
153,154,0.0,33.33333333333333,44.15965455669794,-0.3116372766469465,0.007673443120094606,,-0.22378169554578375,-0.12013858617085033,,-0.1796053020267749,0.09502677719025394,,19.195083916421524,52.526531369852876,66.45307425085679,298.0,32.0,8.0
156,157,0.0,33.33333333333333,0.0,-0.3116372766469465,-0.8681554973969261,,-0.22378169554578375,-1.1660544995071422,,-0.1796053020267749,-1.4613147686159103,,12.06580569867103,35.59999636210972,33.33333333333333,551.0,54.0,14.0
157,158,0.0,66.66666666666666,28.78961944616736,0.8813790462223458,-0.29716412188580343,,1.4825537329908183,-0.48417595177119266,,1.2572371141874243,-0.446667319902495,,27.824806583271226,79.96848172068103,88.25888125129218,170.0,14.0,5.0
166,167,0.0,33.33333333333333,40.10729865974535,-0.3116372766469465,-0.07269789600052744,,-0.22378169554578375,-0.21611813043297853,,-0.1796053020267749,-0.047792497646290975,,18.540858404090496,50.97325056088425,63.41380732814234,316.0,34.0,9.0
168,169,0.0,33.33333333333333,46.91931054817671,-0.3116372766469465,0.06240635730322208,,-0.22378169554578375,-0.054776478024927334,,-0.1796053020267749,0.19228676064770778,,19.64061175276983,53.58431622387883,68.52281624446586,289.0,31.0,7.0
212,213,0.0,33.33333333333333,11.513588487519625,-0.3116372766469465,-0.6398037562476333,,-0.22378169554578375,-0.8933565914372118,,-0.1796053020267749,-1.0555354144899514,,13.924596860789991,40.01319117885201,41.96852469897305,459.0,52.0,13.0
213,214,0.0,0.0,21.622463959623516,-1.5046535995162387,-0.43931202270873565,,-1.9301171240823858,-0.6539291360291687,,-1.6164477182409742,-0.6992630877122072,,4.445495475132937,10.554621728641713,16.216847969717637,593.0,57.0,15.0
236,237,0.0,33.33333333333333,28.530206086073303,-0.3116372766469465,-0.3023091288068931,,-0.22378169554578375,-0.49032012486715854,,-0.1796053020267749,-0.4558099591261145,,16.671814935818112,46.5357144274314,54.730987897888305,375.0,41.0,11.0
237,238,0.0,33.33333333333333,36.71425498170565,-0.3116372766469465,-0.13999293894181655,,-0.22378169554578375,-0.2964819469784716,,-0.1796053020267749,-0.16737529094210435,,17.993074400149382,49.67268620693531,60.86902456961256,331.0,35.0,10.0
238,239,0.0,33.33333333333333,90.84340227302833,-0.3116372766469465,0.9335633241032325,,-0.22378169554578375,0.9855601590037955,,-0.1796053020267749,1.740326243733262,,26.731859941009173,70.42055925448139,101.46588503810457,187.0,22.0,4.0
239,240,0.0,33.33333333333333,100.0,-0.3116372766469465,1.1151683064442408,,-0.22378169554578375,1.2024330347270948,,-0.1796053020267749,2.0630369534020447,,28.21013085093642,73.93031207146531,108.33333333333333,159.0,19.0,3.0
6,7,0.0,33.333333333333336,3.5864029826508017,-0.3116372766469465,-0.8071858213838137,,-0.3198836997962678,-0.741573674368283,,-0.3094922302950864,-0.7628363846588267,,12.56210099451612,24.217394584130684,36.023135570321436,524.0,57.0,17.0
20,21,100.87459646667637,33.333333333333336,0.0,-0.3116372766469465,-0.8639588753623165,-1.2143693061881093,-0.3198836997962678,-0.8396483739735375,-1.0516906203229084,-0.3094922302950864,-0.874596466676366,-1.0,138.17991494305957,148.46262650643183,159.4265789166788,28.0,6.0,2.0
21,22,0.0,66.66666666666667,44.91483498071322,0.8813790462223458,-0.1529533461089246,,0.828789585835785,0.3886042707689034,,1.0522735830032937,0.52504703839862,,28.998687343484608,65.00983479282405,100.35279290220159,147.0,20.0,6.0
103,104,100.27460855013246,100.0,19.253730085039066,2.074395369091638,-0.5591707456698989,0.15813747817555043,1.9774628714678377,-0.313130912465304,-0.005323267898164674,2.4140393963016735,-0.2746085501324531,0.9999999999999998,162.50213804224643,197.4910807005159,239.78355825144487,18.0,4.0,1.0
104,105,0.0,0.0,25.298367595747614,-1.5046535995162387,-0.4634836370722222,,-1.4685569854283205,-0.14783269836243115,,-1.6712580435934665,-0.08624455778941581,,4.248737688540794,15.140739705287146,18.973775696810712,595.0,73.0,21.0
190,191,0.0,66.66666666666667,8.536099886944198,0.8813790462223458,-0.7288317125778435,,0.828789585835785,-0.6062179880792783,,1.0522735830032937,-0.6085931123155381,,24.311017292621734,46.70759980020324,73.06874158187482,224.0,30.0,8.0
207,208,0.0,0.0,85.33576089187262,-1.5046535995162387,0.48691323322320484,,-1.4685569854283205,1.4939653207346588,,-1.6712580435934665,1.784650606907002,,11.985001463537339,45.34570636005914,64.00182066890447,554.0,31.0,9.0
208,209,0.0,66.66666666666667,85.33576089187261,0.8813790462223458,0.4869132332232044,,0.828789585835785,1.4939653207346582,,1.0522735830032937,1.7846506069070012,,34.20722368575956,85.34570636005913,130.66848733557111,94.0,13.0,5.0
209,210,0.0,33.333333333333336,8.183320120581191,-0.3116372766469465,-0.7344162452740123,,-0.3198836997962678,-0.6158651944250891,,-0.3094922302950864,-0.6195864936543292,,13.154447889982134,26.5301153943278,39.47082342376923,490.0,49.0,16.0
220,221,0.0,33.333333333333336,12.345262758639223,-0.3116372766469465,-0.6685323512473417,,-0.3198836997962678,-0.5020516391786721,,-0.3094922302950864,-0.48989134984819077,,13.690745092387488,28.623999417266063,42.59228040231275,471.0,44.0,12.0
221,222,0.0,66.66666666666667,29.676623591977027,0.8813790462223458,-0.394175484807104,,0.828789585835785,-0.02810378231414981,,1.0522735830032937,0.05019137860686652,,27.035130695031178,57.343451533895134,88.92413436064945,185.0,22.0,7.0
231,232,0.0,66.66666666666667,100.0,0.8813790462223458,0.719049343545096,,0.828789585835785,1.8949773800114478,,1.0522735830032937,2.241620047702466,,36.096819745344234,92.72332269149933,141.66666666666669,78.0,9.0,3.0
232,233,0.0,66.66666666666667,97.35772529028768,0.8813790462223458,0.6772219177242381,,0.828789585835785,1.8227210553086228,,1.0522735830032937,2.1592810468431556,,35.756343035779025,91.39398750357807,139.68496063438243,81.0,11.0,4.0
233,234,0.0,33.333333333333336,3.488382169809887,-0.3116372766469465,-0.8087374989073253,,-0.3198836997962678,-0.7442541767604961,,-0.3094922302950864,-0.7658909254161037,,12.54947028518741,24.16808006161752,35.949619960690754,525.0,58.0,18.0
234,235,0.0,33.333333333333336,2.7635681952900497,-0.3116372766469465,-0.8202113636957638,,-0.3198836997962678,-0.7640751263761977,,-0.3094922302950864,-0.7884776981886165,,12.456072624382388,23.803424290783155,35.40600947980087,530.5,59.5,19.5
235,236,0.0,33.333333333333336,2.7635681952900497,-0.3116372766469465,-0.8202113636957638,,-0.3198836997962678,-0.7640751263761977,,-0.3094922302950864,-0.7884776981886165,,12.456072624382388,23.803424290783155,35.40600947980087,530.5,59.5,19.5
252,253,0.0,33.333333333333336,20.921336015276655,-0.3116372766469465,-0.5327724067352505,,-0.3198836997962678,-0.2675281312220461,,-0.3094922302950864,-0.2226423387396287,,14.795835790442878,32.938643883389716,49.02433534479083,431.0,42.0,11.0
253,254,0.0,33.333333333333336,9.289846557712545,-0.3116372766469465,-0.7168998408298396,,-0.3198836997962678,-0.5856058375006427,,-0.3094922302950864,-0.5851047340844743,,13.297032034990437,27.086811684776734,40.300718251617745,481.0,47.0,14.0
254,255,0.0,33.333333333333336,10.928018266174503,-0.3116372766469465,-0.6909674480450708,,-0.3198836997962678,-0.5408079720665461,,-0.3094922302950864,-0.5340557567715009,,13.508122619534793,27.910980075713155,41.52934703296421,475.0,45.0,13.0
255,256,0.0,33.333333333333336,30.099708250506588,-0.3116372766469465,-0.38747801988964464,,-0.3198836997962678,-0.016534000280840917,,-0.3094922302950864,0.06337561260576809,,15.978537182667154,37.55630651145886,55.90811452121328,390.0,37.0,10.0
281,282,0.0,33.333333333333336,8.75014569896121,-0.3116372766469465,-0.725443349781387,,-0.3198836997962678,-0.6003646361785347,,-0.3094922302950864,-0.6019229813731277,,13.227487573219777,26.815286797583006,39.89594260755425,485.0,48.0,15.0
282,283,0.0,0.0,8.622930252207468,-1.5046535995162387,-0.7274571807592186,,-1.4685569854283205,-0.6038435025485096,,-1.6712580435934665,-0.6058872901337087,,2.099983807492788,6.751284379819532,6.467197689155601,614.0,77.0,22.0
148,149,0.0,66.66666666666666,0.0,0.8813790462223458,-0.8407826648185928,,0.828789585835785,-0.7996117768948511,,0.8980265101338745,-0.926314316768591,,23.39973262464165,43.149639031297625,66.66666666666666,240.0,34.0,6.0
229,230,0.0,0.0,10.437361662358748,-1.5046535995162387,-0.6401594177049467,,-1.4685569854283205,-0.4530377718756396,,-1.6164477182409744,-0.6414784647596528,,2.810590652973101,9.525731670740033,7.828021246769062,608.0,76.0,14.0
230,231,0.0,66.66666666666666,15.36253233971588,0.8813790462223458,-0.5454895417492445,,0.828789585835785,-0.289496813703161,,0.8980265101338745,-0.5070704379463495,,25.803428977615624,52.53447521338713,78.18856592145357,205.0,24.0,5.0
250,251,0.0,100.0,87.68365531564261,2.074395369091638,0.8446413165750394,,1.9774628714678377,2.1119358517612135,,2.155263624321299,1.4665747558751663,,48.230253910907194,116.71481453668741,165.76274148673195,45.0,7.0,1.0
251,252,0.0,33.33333333333333,27.724679504746444,-0.3116372766469465,-0.30786875349108433,,-0.3198836997962678,0.12098995414285217,,-0.35921060405355,-0.16970714305257023,,16.626559396378553,40.086402424161015,54.12684296189316,376.0,36.0,7.0
278,279,0.0,66.66666666666666,59.56315244228304,0.8813790462223458,0.3041190294851947,,0.828789585835785,1.1781907522575903,,0.8980265101338745,0.6991655528636991,,32.71927247205436,79.53624612175267,111.33903099837895,112.0,17.0,3.0
279,280,0.0,0.0,67.22390640337872,-1.5046535995162387,0.4513713126513994,,-1.4685569854283205,1.432567123188451,,-1.6164477182409744,0.9082277136019721,,11.695688986605472,44.21613348448325,50.41792980253404,561.0,32.0,8.0
280,281,0.0,33.33333333333333,5.063512397487602,-0.3116372766469465,-0.7434536336087467,,-0.3198836997962678,-0.6314771632031071,,-0.35921060405355,-0.7881309410695772,,13.080883232753358,26.242894316661555,37.13096763144903,493.0,50.0,9.0
300,301,0.0,33.33333333333333,3.923468496340341,-0.3116372766469465,-0.765367151286794,,-0.3198836997962678,-0.669332475062545,,-0.35921060405355,-0.8192427666837035,,12.902506432182955,25.546451502673307,36.27593470558858,505.0,55.0,12.0
318,319,0.0,33.33333333333333,4.128905230328081,-0.3116372766469465,-0.7614183195817779,,-0.3198836997962678,-0.6625109205376147,,-0.35921060405355,-0.8136363932483207,,12.934650060416471,25.671951000518078,36.43001225607939,504.0,54.0,11.0
319,320,0.0,33.33333333333333,0.03897102276213139,-0.3116372766469465,-0.8400335777041666,,-0.3198836997962678,-0.7983177388155657,,-0.35921060405355,-0.9252507966155868,,12.294719108849694,23.173446087086575,33.36256160040493,539.0,63.0,13.0
